1,410.6121902732424 
2,410.925328048873 
3,0 
4,0 
5,0 
6,0 
7,0 
8,0 
9,315.2307150695846 
10,298.9871487774571 
11,291.0649647940594 
12,287.1971565890568 
13,284.54352539854926 
14,281.3919450868699 
15,278.9037867249163 
16,276.8323712805134 
17,275.9266847801063 
18,276.26393616680946 
19,276.44011277181744 
20,273.11281254669666 
21,271.253009072143 
22,271.0244682668837 
23,270.74305700197425 
24,270.4575763913503 
25,270.4737990615112 
26,271.93551746601185 
27,272.0477130378697 
28,271.44254588777153 
29,271.03364345843136 
30,270.73547386239636 
31,271.5328977701432 
32,272.4633149837151 
33,272.200922831161 
34,267.0485526627006 
35,264.518182124804 
36,263.05112816754644 
37,262.0479200414005 
38,0 
39,0 
40,0 
41,0 
42,0 
43,0 
44,0 
45,0 
46,0 
47,0 
48,0 
49,307.75241512314614 
50,298.7529568740552 
51,296.63150959732866 
52,296.00001589033076 
53,295.49137818597677 
54,294.19198690476077 
55,295.55939904203484 
56,300.78495845993245 
57,302.61852213949214 
58,291.41958744389785 
59,287.9465107094338 
60,295.3365776883739 
61,297.92463233052877 
62,296.7000939449033 
63,0 
64,0 
65,0 
66,0 
67,0 
68,0 
69,0 
70,334.65094186185814 
71,345.6355136529244 
72,356.1718817635773 
73,367.9889401355195 
74,378.66876492386166 
75,385.89639765623275 
76,393.1915949866525 
77,400.74356836308755 
78,407.772474381202 
79,413.7249928011526 
80,417.90284262428213 
81,421.00137412056796 
82,422.7839187150545 
83,422.3420074633442 
84,412.5167300496791 
85,396.77177832980846 
86,416.4085819901901 
